,Tin Oxide,Titania,Tungsten Oxide,Indium Oxide,T
3024,1109,1374,676,1225,35.8
3025,1169,1430,636,1372,32.3
3026,1093,1163,717,1139,29.7
3027,1084,1200,686,1505,27.8
3028,970,1023,787,1074,26.3
3029,951,939,849,868,25.3
3030,1038,1053,744,1095,24
3031,950,937,802,989,23.4
3032,831,695,1033,658,23.5
3033,813,656,1070,603,22
3034,797,621,1105,562,21.6
3035,824,660,1033,618,21.4
3036,879,796,912,747,21.1
3037,1132,1166,652,1229,21.3
3038,1291,1434,526,1494,22.9
3039,1193,1160,630,1281,24.4
3040,1057,914,796,954,27.6
3041,1027,899,822,810,31.1
3042,1084,1052,736,882,33.4
3043,1032,1071,742,840,35.7
3044,977,998,810,743,36.2
3045,1039,1069,773,880,37.1
3046,1056,1127,734,928,36.5
3047,1164,1306,648,1218,35.5
3048,1124,1309,655,1170,33.7
3049,1152,1355,628,1620,30.5
3050,1223,1399,592,1508,28.7
3051,1058,1139,696,1318,26.7
3052,1049,1152,693,1189,25.7
3053,1010,1006,779,1000,24.5
3054,981,985,779,1020,24.3
3055,886,834,904,767,23.8
3056,821,706,1021,674,23.7
3057,784,641,1114,588,22.2
3058,771,593,1155,545,21.6
3059,819,677,1048,685,20.3
3060,836,747,961,702,20.7
3061,1114,1174,667,1188,20.5
3062,1319,1470,520,1589,22.4
3063,1211,1143,632,1331,24.2
3064,1051,950,802,1040,28.8
3065,1108,1049,749,1137,32.8
3066,1014,1012,795,851,34.4
3067,1003,1047,769,782,36.5
3068,1021,1092,764,908,37.5
3069,986,937,833,806,38
3070,1098,1084,754,985,38.1
3071,1157,1245,665,1211,37.3
3072,1190,1395,606,1411,35.9
3073,1183,1341,628,1395,32.4
3074,1231,1341,626,1578,30.3
3075,1102,1195,690,1325,28.5
3076,1041,1060,748,1185,26.9
3077,1090,1103,695,1235,25.7
3078,1074,1078,685,1317,24.7
3079,977,956,765,1114,23.6
3080,949,910,816,1015,22.2
3081,912,842,863,1015,21.2
3082,863,746,919,961,21.3
3083,834,689,988,796,21.6
3084,865,764,917,826,21.3
3085,974,908,793,1057,21.1
3086,1079,1004,713,1302,22.8
3087,1084,990,734,1284,25
3088,1107,1080,714,1348,30.9
3089,1040,1015,775,1025,35.1
3090,1019,913,840,759,36.9
3091,1003,907,862,680,39.3
3092,925,772,1001,516,40.3
3093,910,743,1039,500,39.7
3094,1012,868,884,700,41.1
3095,1100,954,809,1360,40.1
3096,1046,901,849,722,37.4
3097,1083,1003,787,842,34
3098,1050,962,810,879,31.7
3099,1050,927,830,836,29.7
3100,1142,1035,746,1062,27.9
3101,1165,1043,717,1188,26.8
3102,1136,995,727,1236,25.8
3103,986,790,869,853,26.3
3104,971,790,871,875,24.3
3105,908,701,971,704,24.7
3106,882,648,1023,666,23.3
3107,900,674,974,679,21.1
3108,935,716,915,877,20.2
3109,939,718,927,826,21.3
3110,982,750,893,881,22.6
3111,1088,862,786,1110,25.7
3112,1065,872,831,927,31.6
3113,1016,868,889,665,36.3
3114,930,723,1035,474,37.9
3115,928,716,1060,459,39.4
3116,889,698,1132,437,40.2
3117,966,802,968,607,41.3
3118,973,792,977,620,41.4
3119,950,754,1003,551,40.1
3120,982,780,974,532,37.6
3121,990,814,929,578,33.9
3122,1017,873,874,721,31.6
3123,1067,938,825,912,29.7
3124,1147,1040,745,1155,29
3125,1132,1014,728,1279,27.9
3126,976,814,855,1018,28
3127,920,730,944,842,26.8
3128,879,642,1031,740,26.6
3129,854,604,1090,625,23.7
3130,880,649,1022,739,22.2
3131,925,717,936,970,21.2
3132,1044,912,758,1177,21.4
3133,1279,1197,599,1518,22.9
3134,1403,1443,508,1811,25.2
3135,1282,1230,594,1696,27.1
3136,1262,1187,633,1603,32.4
3137,1195,1153,678,1370,36.8
3138,1173,1127,709,1194,39.1
3139,1102,1007,777,880,39.2
3140,1076,982,799,748,40.5
3141,1078,1012,777,868,41.4
3142,1100,1014,761,959,40.5
3143,1234,1205,658,1160,39.6
3144,1323,1316,586,1453,37.7
3145,1263,1283,610,1400,34.3
3146,1216,1136,658,1265,31.7
3147,1247,1127,664,1366,30.2
3148,1264,1177,628,1593,29.4
3149,1111,988,728,1336,29.2
3150,1068,931,762,1317,27.6
3151,1015,850,802,1173,27.2
3152,989,827,827,1163,25.4
3153,930,708,924,1012,25.2
3154,952,717,879,1164,23.4
3155,981,747,856,1090,25.1
3156,1138,974,683,1338,23.9
3157,1472,1424,499,1808,24.8
3158,1626,1713,412,2176,27
3159,1480,1460,494,2028,29.4
3160,1367,1342,567,1758,34.8
3161,1245,1181,645,1350,38.1
3162,1194,1083,685,1060,38.9
3163,1156,1096,713,954,39.8
3164,1107,1106,727,1024,41.7
3165,1127,1117,714,1092,42.8
3166,1083,994,771,927,41.4
3167,1289,1225,632,1274,41.3
3168,1209,1082,685,978,38.3
3169,1221,1145,648,1050,34.7
3170,1255,1164,638,1301,32.6
3171,1163,1022,695,1141,30.9
3172,1234,1126,644,1252,30.1
3173,1240,1124,645,1300,29
3174,1128,978,733,1193,28.3
3175,1057,881,784,1081,27.6
3176,1026,801,816,1094,25.8
3177,925,656,967,917,27.4
3178,917,635,1006,727,26.3
3179,1011,782,828,1116,23.3
3180,1079,869,751,1223,23.1
3181,1322,1250,562,1556,24.2
3182,1526,1495,471,1904,25.8
3183,1338,1207,576,1697,28.1
3184,1421,1354,545,1854,33.9
3185,1197,1209,656,1306,38
3186,1116,1063,736,980,38.9
3187,1115,1031,741,870,40.4
3188,1018,880,865,613,40.1
3189,1109,989,778,819,42
3190,1105,984,767,868,42.7
3191,1128,1032,733,876,41.6
3192,1301,1210,623,1153,39.6
3193,1416,1339,544,1492,36.1
3194,1301,1256,593,1382,33.3
3195,1261,1158,628,1303,31.2
3196,1295,1211,602,1404,30.1
3197,1239,1129,637,1308,28.9
3198,1229,1103,627,1320,27.8
3199,1125,963,713,1179,26.9
3200,1044,832,794,1160,26.4
3201,976,754,842,1070,25.2
3202,1015,781,796,1181,23.8
3203,954,715,867,1010,24.9
3204,1032,826,781,1075,25
3205,1518,1476,469,1839,24.7
3206,1602,1678,410,2105,26.4
3207,1362,1225,551,1826,28.1
3208,1394,1294,555,1834,34
3209,1205,1070,682,1268,37.3
3210,1210,1118,658,1422,40.1
3211,1138,1055,712,1028,42
3212,1079,1019,749,929,42.8
3213,1158,1126,693,1150,44.3
3214,1186,1151,680,1235,44.6
3215,1261,1258,629,1315,43.4
3216,1339,1352,569,1469,40.6
3217,1342,1377,567,1515,37.1
3218,1317,1327,575,1510,34.5
3219,1210,1148,639,1327,32.2
3220,1220,1105,643,1318,30.4
3221,1276,1135,625,1436,29.4
3222,1270,1189,592,1608,28.6
3223,1053,933,743,1257,27.7
3224,956,813,846,1094,28
3225,954,790,826,1066,24.8
3226,912,706,891,1022,25.6
3227,973,802,806,1139,23.6
3228,1037,906,743,1158,25.1
3229,1306,1299,519,1602,24.5
3230,1367,1441,470,1770,26.6
3231,1335,1340,519,1651,29
3232,1250,1166,626,1435,34.2
3233,1142,1021,712,1159,37.3
3234,1168,1160,671,1193,40.1
3235,1125,1137,691,1094,42.2
3236,1083,1066,725,912,41.9
3237,1080,1059,733,908,43.1
3238,1085,1091,723,1010,42.8
3239,1115,1140,682,1020,41.1
3240,1259,1295,600,1280,38.7
3241,1241,1271,606,1287,35.8
3242,1156,1144,651,1216,33.1
3243,1055,922,784,990,30.1
3244,1144,1014,712,1146,29
3245,1169,1084,655,1273,28.5
3246,1195,1156,621,1346,27.8
3247,1158,1052,649,1353,27
3248,1075,973,695,1231,26.4
3249,973,810,820,1002,25.8
3250,989,825,774,1126,25.1
3251,967,789,810,995,24.6
3252,968,803,806,1003,24.4
3253,1062,902,733,1055,25.2
3254,1143,979,677,1156,26.6
3255,1152,976,672,1179,28
3256,1238,1088,636,1306,32.7
3257,1103,946,737,934,36.6
3258,1043,843,799,689,37.8
3259,1058,833,804,626,38.3
3260,960,676,983,488,35.4
3261,972,699,982,495,37.3
3262,1012,775,899,562,36.6
3263,1021,814,858,615,35.1
3264,1034,812,866,660,32.3
3265,1026,791,875,664,29.9
3266,966,735,932,567,28.2
3267,948,697,983,506,27.2
3268,984,762,870,560,27.3
3269,1077,859,790,724,27
3270,1163,893,706,977,23.7
3271,965,692,927,653,23.8
3272,941,687,949,642,24.7
3273,851,589,1119,501,25
3274,870,581,1119,450,24.1
3275,834,527,1242,427,22.5
3276,859,561,1162,470,23.4
3277,843,544,1242,447,24.4
3278,851,551,1224,463,24.5
3279,853,557,1215,454,24.9
3280,908,632,1095,500,27
3281,928,687,1025,528,27.6
3282,905,652,1076,490,28.2
3283,901,646,1105,488,29.1
3284,869,619,1163,475,29.8
3285,891,655,1107,486,31.5
3286,855,606,1214,438,31.2
3287,911,654,1102,477,30
3288,989,713,954,626,27.6
3289,1048,826,853,747,28.8
3290,1049,839,846,858,28.5
3291,1035,868,833,775,27.7
3292,1034,850,831,803,27.3
3293,1022,826,857,777,26.9
3294,1007,809,876,770,26.6
3295,945,755,935,663,26
3296,880,649,1056,529,26.2
3297,837,597,1129,478,25.9
3298,822,569,1204,429,25.6
3299,860,623,1097,552,25.3
3300,1023,847,830,916,25.4
3301,1150,1020,686,1169,26.5
3302,1088,965,734,1049,27.9
3303,993,866,832,823,28.8
3304,962,849,861,804,31.7
3305,974,905,838,805,33.9
3306,998,913,834,826,34.7
3307,964,923,834,782,35.4
3308,903,780,975,593,35.2
3309,973,903,866,698,36.3
3310,976,907,867,719,35.4
3311,1026,1048,767,912,34.6
3312,1163,1227,659,1129,33
3313,1082,1134,709,1089,32.5
3314,1029,1042,756,1062,30.5
3315,991,953,815,924,29.1
3316,950,856,881,780,28.4
3317,997,898,813,856,27.7
3318,912,810,873,861,28.3
3319,861,729,942,684,27.1
3320,838,719,949,707,25.8
3321,784,587,1128,554,26
3322,800,615,1064,614,24.6
3323,825,634,1035,606,25.1
3324,996,853,796,1023,23.1
3325,1086,947,724,1134,24.7
3326,1041,962,728,936,24.6
3327,991,944,765,868,26.2
3328,999,953,780,879,29.3
3329,981,918,839,785,31.2
3330,926,853,894,651,31.1
3331,939,853,890,679,31.7
3332,915,828,928,630,31.7
3333,883,820,942,594,32.6
3334,926,869,925,655,32.8
3335,989,1004,818,783,32.4
3336,1003,1045,781,865,31.4
3337,933,1001,819,776,28.4
3338,912,951,846,861,27.7
3339,888,843,892,729,26.1
3340,858,866,874,715,25.3
3341,837,809,940,615,25.2
3342,902,929,835,824,24.5
3343,860,847,873,748,23.6
3344,794,698,999,767,22.8
3345,742,602,1156,513,23.6
3346,779,663,1022,671,20.5
3347,798,706,977,798,20.6
3348,851,827,875,912,20.2
3349,1048,1105,670,1151,20.9
3350,1210,1472,515,1525,22.4
3351,1172,1372,575,1465,26
3352,1026,1186,719,1138,31.4
3353,914,994,872,763,34.2
3354,938,1025,829,753,35.4
3355,908,962,877,665,34.6
3356,892,889,909,597,33.9
3357,949,1003,830,730,35.3
3358,956,1007,838,730,36.8
3359,1070,1218,704,1108,34.4
3360,1103,1232,679,1085,35.3
3361,1074,1166,687,1013,32.3
3362,1086,1105,710,1109,29.6
3363,960,964,780,913,28.6
3364,974,958,783,908,27.6
3365,939,918,805,923,26.3
3366,954,940,776,959,25.4
3367,925,890,808,898,24.7
3368,797,624,1074,546,25.7
3369,787,610,1087,543,25.1
3370,774,577,1158,488,23.9
3371,838,693,995,704,21.4
3372,918,860,807,943,21.2
3373,1125,1199,601,1304,21.6
3374,1281,1469,491,1669,24
3375,1145,1238,600,1507,26.8
3376,1088,1238,654,1359,31.8
3377,1043,1117,742,1076,34.4
3378,998,981,786,797,35.3
3379,998,958,800,677,36.4
3380,960,860,887,559,34.8
3381,1062,1060,725,830,38.6
3382,1050,1039,756,734,38.5
3383,1096,1078,713,801,37.4
3384,1081,1117,689,828,35.7
3385,1096,1112,687,865,32
3386,1051,1039,720,916,29.7
3387,1106,1109,658,1106,28.5
3388,1177,1142,601,1226,27.6
3389,1111,1046,651,1106,26.3
3390,1083,1019,677,1087,25.7
3391,1005,900,747,1000,25.1
3392,942,791,841,859,23.5
3393,907,863,782,919,23.1
3394,867,680,932,777,23.7
3395,882,716,894,790,23
3396,894,761,862,768,23
3397,1263,1279,559,1388,23
3398,1380,1463,470,1691,24.4
3399,1333,1350,511,1655,26.8
3400,1264,1244,584,1496,32.2
3401,1115,1053,686,1086,34.8
3402,1078,956,742,763,36.1
3403,1055,980,742,688,37.7
3404,1031,995,752,694,36.9
3405,1033,1006,749,725,39.1
3406,1043,962,777,686,39.3
3407,1118,1084,684,838,38.2
3408,1137,1165,649,974,36.6
3409,1153,1194,628,1038,33.3
3410,1145,1134,647,1108,30.9
3411,1149,1092,667,1135,29.1
3412,1149,1143,620,1143,28.1
3413,1052,1002,716,908,27
3415,935,832,809,778,25.7
3416,935,787,864,728,25.1
3417,930,772,854,728,23.7
3418,880,704,913,676,23.8
3419,916,748,878,742,23.7
3420,975,871,771,942,22.6
3421,948,829,801,926,24
3422,1069,947,728,1039,25.2
3423,1210,1067,642,1158,27.3
3424,1272,1170,620,1347,32.8
3425,1240,1175,614,1262,36
3426,1171,1135,654,1073,38.5
3427,1072,1039,745,817,39.8
3428,970,873,859,606,38.1
3429,938,816,917,506,40
3430,976,852,866,559,40.4
3431,958,820,886,530,39.1
3432,1014,903,816,612,37.3
3433,1091,987,737,774,34
3434,1080,1004,724,899,31.8
3435,1128,1082,675,1066,30.1
3436,1105,1027,684,1040,28.6
3437,1141,1095,642,1139,27.7
3438,1104,1020,681,1086,26.6
3439,1065,970,698,1049,25.7
3440,971,821,820,811,25.1
3441,891,691,941,629,24.8
3442,936,713,883,723,23.5
3443,845,625,993,646,24.3
3444,872,627,997,670,23.3
3445,903,648,975,603,24.1
3446,971,722,876,687,25
3447,1006,789,824,733,27.3
3448,1012,804,832,766,32.4
3449,975,737,896,621,35.4
3450,944,730,933,560,37.4
3451,857,685,1055,451,39.2
3452,824,683,1119,393,38.1
3453,868,707,1063,417,40.2
3454,908,748,1020,451,39.7
3455,912,776,991,461,38.5
3456,986,830,906,536,36.6
3457,1037,900,817,619,33.1
3458,1088,948,743,766,30.7
3459,1093,944,711,785,29.5
3460,1142,945,682,793,27.8
3461,1170,959,666,838,27.4
3462,1142,945,672,799,27.3
3463,986,762,821,553,26.7
3464,942,696,916,465,26.2
3465,882,595,1097,406,25.5
3466,854,553,1203,396,25.5
3467,910,630,1061,468,25.1
3468,1005,791,829,638,24.6
3469,1193,1085,610,1097,25.7
3470,1297,1233,544,1248,27.1
3471,1180,1031,633,1067,28.4
3472,1134,1017,689,964,32.7
3473,1113,1013,702,903,34
3474,1084,1004,706,839,35.6
3475,1009,921,778,692,37.1
3476,1002,928,798,629,36.1
3477,1007,956,763,666,37.9
3478,996,959,779,684,38
3479,1050,1082,705,816,36.9
3480,1100,1107,676,876,35.5
3481,1085,1057,689,836,32.8
3482,1079,1042,697,846,30.5
3483,1086,974,707,795,28.8
3484,1092,1005,669,836,28
3485,1097,956,708,818,27.1
3486,1075,904,720,777,26.4
3487,1008,838,774,733,26.2
3488,895,672,941,703,27.1
3489,838,559,1186,559,28
3490,866,603,1077,589,25.8
3491,872,617,1026,585,27.2
3492,922,664,973,644,27
3493,1362,1277,529,1392,25.9
3494,1349,1333,487,1533,27.4
3495,1298,1215,539,1404,29.1
3496,1234,1154,596,1204,32.8
3497,1147,999,697,915,34.7
3498,1173,1061,650,940,33.7
3499,1118,995,689,863,35.1
3500,1078,951,722,747,35.4
3501,1076,951,730,704,36.5
3502,1103,1014,684,791,38
3503,1117,1052,671,824,37.5
3504,1166,1108,622,913,35.5
3505,1157,1082,631,907,31.9
3506,1136,990,672,918,30.1
3507,1122,959,685,914,28.8
3508,1121,989,659,955,28.8
3509,1150,1020,645,1063,28
3510,1074,949,678,982,27.5
3511,1039,899,714,914,27.3
3512,963,804,791,861,26.7
3513,889,710,889,713,25.9
3514,868,652,962,740,27
3515,877,654,987,801,26.8
3516,1056,893,733,1132,25
3517,1288,1278,521,1473,26.2
3518,1381,1454,455,1607,28.3
3519,1113,1001,663,1146,29.9
3520,1062,909,764,867,33
3521,1094,976,719,869,35.6
3522,1050,923,747,744,37.1
3523,1056,926,748,702,37.9
3524,944,814,852,554,37.2
3525,1003,901,813,661,39.1
3526,1018,881,828,630,39.3
3527,1108,1003,727,803,38.2
3528,1049,927,750,727,34
3529,1078,897,732,894,25.5
3530,999,867,785,864,27.2
3531,943,798,846,743,27.6
3532,987,790,838,830,25.4
3533,939,743,894,675,26.1
3534,1015,840,783,839,25
3535,935,737,869,758,25.4
3536,908,700,922,644,25.4
3537,853,605,1032,615,25.4
3538,851,592,1054,578,24.5
3539,957,705,857,843,22.8
3540,1059,836,742,1113,22.6
3541,1261,1134,557,1388,24.3
3542,1215,1150,574,1310,26.5
3543,1097,940,676,1056,28.1
3544,1135,1030,662,1104,31.7
3545,1117,1020,706,973,35.8
3546,1108,985,727,1001,36.8
3547,1038,906,808,747,38.3
3548,985,838,850,653,34.2
3549,1100,832,767,934,28.7
3550,1067,855,748,811,23.9
3551,1140,963,669,918,21.5
3552,1113,954,682,899,21.6
3553,1124,984,678,902,21.5
3554,1056,886,732,900,20.8
3555,1002,783,805,875,20.7
3556,971,789,816,879,23.1
3557,1001,799,829,859,22.7
3558,1058,867,731,1048,22.1
3559,1030,848,734,1048,21.8
3560,950,762,827,959,21.9
3561,912,716,875,898,21.7
3562,893,676,930,859,21.4
3563,938,734,847,947,21.4
3564,1065,889,722,1081,21.9
3565,1240,1102,588,1257,22
3566,1307,1270,516,1404,22.5
3567,1229,1188,557,1412,24.5
3568,1220,1122,601,1428,25.6
3569,1218,1168,607,1451,29.3
3570,1171,1129,631,1346,33.5
3571,1067,995,717,1093,35.6
3572,1054,985,735,940,33.7
3573,1051,1003,711,909,34.1
3574,1103,1035,672,1005,31.5
3575,970,894,761,756,32.5
3576,1100,1038,668,1080,29.8
3577,1129,1137,606,1220,27.7
3578,1126,1089,620,1208,26.4
3579,1019,971,692,1057,25.5
3580,1011,930,728,1009,25.1
3581,1039,991,685,1088,24.1
3582,974,920,718,1062,23.8
3583,925,831,789,975,23.4
3584,810,674,976,793,24.4
3585,800,627,1032,787,23.3
3586,813,645,990,802,21.9
3587,788,604,1068,754,23.6
3588,815,670,971,774,22.6
3589,868,771,840,860,22.9
3590,951,886,742,988,23.3
3591,1075,996,649,1113,25.4
3592,1058,1012,676,1063,30.6
3593,1012,914,760,858,33.5
3594,929,811,862,642,35.5
3595,902,813,875,588,37.5
3596,836,750,960,484,35.1
3597,858,776,947,498,38.1
3598,886,803,939,538,38.5
3599,974,833,864,565,36.8
3600,1008,915,783,672,34.9
3601,990,912,777,689,32.2
3602,981,917,740,714,29.7
3603,954,828,793,631,27.7
3604,1030,988,686,829,27.3
3605,1033,1011,681,875,26.3
3606,963,872,767,803,25.7
3607,918,805,816,759,25.4
3608,868,736,894,638,24.9
3609,886,744,869,700,24.1
3610,813,609,1017,615,23.9
3611,815,616,1080,596,23.8
3612,815,627,1049,650,23.4
3613,835,638,1024,655,24.3
3614,921,738,901,779,25.1
3615,963,774,839,758,27.3
3616,935,724,936,598,29.5
3617,1007,751,849,643,27.6
3618,1032,744,813,778,25.4
3619,901,689,964,522,32.2
3620,851,627,1129,419,31.6
3621,877,655,1061,444,33
3622,909,690,1039,474,35.1
3623,908,715,988,495,35
3624,926,763,949,504,33.8
3625,1010,836,848,616,31.1
3626,1031,868,798,690,29
3627,1070,905,745,846,28.1
3628,1124,992,660,1013,27.1
3629,1066,940,683,978,26.6
3630,1001,836,771,821,25.8
3631,967,824,774,862,25.5
3632,901,733,888,755,24.9
3633,835,638,997,715,24.3
3634,820,598,1065,684,23.8
3635,896,694,941,853,23.2
3636,996,872,756,990,23.2
3637,1159,1151,579,1206,24.3
3638,1185,1152,578,1274,25.5
3639,1168,1138,585,1336,27.7
3640,1044,970,715,1068,31.8
3641,983,897,800,804,32.7
3642,1032,912,764,826,34.3
3643,1019,889,787,745,34.2
3644,982,844,835,638,33.9
3645,1016,880,783,684,34.4
3650,1091,925,730,1020,29.8
3651,1109,965,696,1100,28.8
3652,1098,944,687,1086,28.2
3653,1088,945,674,1060,27.5
3654,1035,859,732,996,27.4
3655,942,758,824,856,28.1
3656,902,680,919,722,26.3
3657,919,704,861,860,24.4
3658,875,665,919,772,24.4
3659,927,747,830,910,23.5
3660,1032,883,718,1051,23.4
3661,1193,1139,563,1257,24.5
3662,1268,1259,519,1410,26
3663,1238,1144,565,1433,28.5
3664,1230,1133,604,1413,33.6
3665,1161,1074,646,1206,36.5
3666,1048,949,764,831,39
3667,929,752,955,544,38.8
3668,950,783,914,525,38
3669,1013,864,819,644,40.5
3670,1034,845,841,702,39.8
3671,1082,965,760,844,39.6
3672,1110,1012,720,905,38.8
3673,1118,999,706,878,34.7
3674,1136,967,703,927,32.3
3675,1106,924,725,910,30.7
3676,1151,984,678,1024,29.5
3677,1144,997,669,1021,28.8
3678,1118,930,697,1027,28.2
3679,1066,839,740,993,27.2
3680,991,778,797,910,26.7
3681,906,650,961,768,26.9
3682,903,662,932,760,26.4
3683,941,685,895,834,25.9
3684,1074,866,717,1075,26.1
3685,1114,958,663,1167,26.8
3686,1162,1019,622,1178,27.9
3687,1165,967,651,1120,29.8
3688,1179,957,680,1131,33.6
3689,1144,913,715,972,35.1
3690,1066,813,792,764,36.2
3691,1056,802,824,670,38
3692,995,769,882,615,36.6
3693,967,740,926,557,38.8
3694,1048,839,845,700,38.7
3695,1092,901,777,734,37.4
3696,1056,883,799,684,36.2
3697,1100,982,720,823,33.8
3698,1057,890,778,801,31.4
3699,1068,917,736,916,30.8
3700,1050,887,770,820,29.4
3701,1074,884,764,838,28.1
3702,1053,895,745,882,27.3
3703,1003,825,794,801,26.7
3704,933,701,906,690,25.9
3705,869,614,1001,674,25.6
3706,864,617,1027,622,26.7
3707,931,721,888,799,25.8
3708,921,738,893,818,26.5
3709,1139,1013,672,1034,26.4
3710,1205,1118,585,1189,27.5
3711,1126,957,694,1034,29.4
3712,1066,855,803,929,33.4
3713,1069,867,785,880,33.2
3714,975,788,851,701,34.5
3715,955,766,898,620,37.1
3716,949,764,898,573,35.9
3717,941,792,897,544,37.3
3718,942,800,877,581,38.1
3719,974,855,836,610,37.1
3720,1012,904,794,695,35.2
3721,1017,929,772,709,32.1
3722,1006,896,797,736,30.3
3723,1008,878,792,722,29.3
3724,989,814,845,680,28.6
3725,1080,920,739,772,27.8
3726,1033,856,774,769,27.4
3727,968,794,836,654,27.2
3728,853,626,1045,516,26.7
3729,810,544,1264,447,26
3730,817,558,1232,452,25.4
3731,840,586,1154,492,26.1
3732,940,709,956,588,25.2
3733,1076,924,720,909,26
3734,1086,981,688,1007,27
3735,1031,929,759,809,30.5
3736,1016,896,766,820,33.4
3737,953,801,868,657,35.7
3738,918,779,896,551,35.8
3739,892,724,971,511,36.3
3740,841,673,1061,451,33.6
3741,799,709,1078,462,35.2
3742,838,726,1056,440,35
3743,870,745,998,472,34
3744,892,771,965,494,32
3745,926,805,901,524,29.4
3746,919,796,870,560,28.1
3747,932,746,912,534,26.9
3748,957,767,867,577,26.6
3749,994,806,830,674,25.9
3750,984,795,838,676,25.4
3751,919,737,899,611,25.1
3752,847,618,1075,529,25.1
3753,802,559,1232,478,25
3754,795,569,1178,497,25.2
3755,809,578,1170,513,25.6
3756,835,626,1088,563,24.7
3757,967,826,821,822,24
3758,969,849,800,890,25
3759,913,749,911,742,28
3760,933,748,948,629,31.6
3761,922,712,924,609,35
3762,914,726,959,534,35.3
3763,873,699,999,528,36.2
3764,831,676,1041,463,34.8
3765,840,685,1051,462,38.2
3766,874,686,1032,501,38.9
3767,896,687,1006,493,36.9
3768,964,769,873,572,35.2
3769,1001,838,801,668,32
3770,1005,868,779,771,29.8
3771,979,818,797,732,28.2
3772,935,774,825,687,27.1
3773,939,758,858,664,26.7
3774,878,684,947,588,26.1
3775,848,650,989,610,25.7
3776,826,631,1028,593,24.8
3777,804,597,1077,566,23.8
3778,789,584,1107,571,22.4
3779,785,612,1054,614,22.5
3780,772,584,1149,566,22.7
3781,796,623,1064,594,23
3782,875,682,983,611,23.9
3783,955,811,841,759,26.3
3784,938,778,896,700,32.1
3785,954,826,870,691,35.8
3786,875,753,978,579,38.3
3787,810,664,1123,478,37.3
3788,746,624,1227,410,36.3
3789,738,610,1281,404,36.8
3790,771,652,1223,440,37.9
3791,799,658,1216,461,36.7
3792,831,679,1143,526,33.8
3793,885,743,1016,647,32.6
3794,883,731,988,693,30.6
3795,906,790,936,729,29.4
3796,982,906,784,1002,28.4
3797,892,766,880,797,28.3
3798,841,711,956,685,27.8
3799,859,693,988,710,25.3
3800,810,657,1016,629,24.5
3801,759,566,1175,503,24.8
3802,749,543,1238,462,23.3
3803,766,616,1163,530,21.5
3804,865,783,893,838,21.3
3805,924,920,767,946,22.2
3806,973,1010,722,1014,23.6
3807,1028,1048,719,1135,27.1
3808,979,999,796,1027,33.4
3809,892,874,923,749,35.3
3810,892,869,953,632,37.4
3811,836,741,1065,479,38.6
3812,824,708,1091,463,35.8
3813,825,702,1077,458,38.4
3814,871,761,1015,520,39.7
3815,903,853,930,606,38.8
3816,944,857,880,631,35.2
3817,969,850,857,695,31.7
3818,1005,919,788,871,30.4
3819,972,898,807,879,29.5
3820,960,798,854,780,28
3821,946,767,870,728,28.2
3822,959,787,830,821,26.5
3823,877,658,964,663,28.3
3824,867,645,1001,656,25.7
3825,836,626,1024,639,24.3
3826,820,597,1069,603,24.3
3827,828,618,1039,560,23.6
3828,929,791,841,789,22.2
3829,1118,1079,638,1145,22.5
